VJcombo	EC05_Reads	EC05_Freq
TRBV5-8.TRBJ1-5	8	0.000215192597375
TRBV10-1.TRBJ2-7	20	0.000537981493437
TRBV10-1.TRBJ2-4	229	0.00615988809985
TRBV10-1.TRBJ2-5	21	0.000564880568108
TRBV11-3.TRBJ2-1	45	0.00121045836023
TRBV5-8.TRBJ2-3	13	0.000349687970734
TRBV11-3.TRBJ2-3	18	0.000484183344093
TRBV11-3.TRBJ2-2	31	0.000833871314827
TRBV11-3.TRBJ2-5	203	0.00546051215838
TRBV5-8.TRBJ2-7	16	0.000430385194749
TRBV11-3.TRBJ2-7	78	0.0020981278244
TRBV5-8.TRBJ2-5	25	0.000672476866796
TRBV11-3.TRBJ1-2	5	0.000134495373359
TRBV11-3.TRBJ1-3	4	0.000107596298687
TRBV11-3.TRBJ1-1	25	0.000672476866796
TRBV11-3.TRBJ1-6	3	8.06972240155e-05
TRBV11-3.TRBJ1-5	3	8.06972240155e-05
TRBV12-2.TRBJ2-7	10	0.000268990746718
TRBV12-2.TRBJ2-5	2	5.37981493437e-05
TRBV12-2.TRBJ2-3	7	0.000188293522703
TRBV12-2.TRBJ2-2	3	8.06972240155e-05
TRBV12-2.TRBJ2-1	10	0.000268990746718
TRBV5-1.TRBJ1-1	256	0.00688616311599
TRBV5-1.TRBJ1-2	454	0.012212179901
TRBV5-1.TRBJ1-3	45	0.00121045836023
TRBV5-1.TRBJ1-4	66	0.00177533892834
TRBV5-1.TRBJ1-5	46	0.0012373574349
TRBV5-1.TRBJ1-6	66	0.00177533892834
TRBV7-5.TRBJ2-7	1	2.68990746718e-05
TRBV7-5.TRBJ1-1	1	2.68990746718e-05
TRBV5-1.TRBJ2-3	273	0.00734344738541
TRBV5-1.TRBJ2-2	221	0.00594469550247
TRBV5-1.TRBJ2-1	218	0.00586399827846
TRBV5-1.TRBJ2-7	400	0.0107596298687
TRBV5-1.TRBJ2-6	24	0.000645577792124
TRBV5-1.TRBJ2-5	242	0.00650957607058
TRBV5-1.TRBJ2-4	9	0.000242091672046
TRBV16-1.TRBJ2-7	1	2.68990746718e-05
TRBV23-1.TRBJ2-1	3	8.06972240155e-05
TRBV11-1.TRBJ1-4	1	2.68990746718e-05
TRBV11-1.TRBJ1-6	15	0.000403486120077
TRBV11-1.TRBJ1-1	18	0.000484183344093
TRBV11-1.TRBJ1-2	18	0.000484183344093
TRBV11-1.TRBJ1-3	1	2.68990746718e-05
TRBV11-1.TRBJ2-7	41	0.00110286206155
TRBV11-1.TRBJ2-5	19	0.000511082418765
TRBV11-1.TRBJ2-3	58	0.00156014633097
TRBV11-1.TRBJ2-2	7	0.000188293522703
TRBV11-1.TRBJ2-1	53	0.00142565095761
